# Swift-BAT daily average light curve for Crab                          
# Generated Fri Aug 24 11:36:02 UTC 2018
#
#     TIME           RATE          ERROR      YEAR          DAY     STAT_ERR        SYS_ERR   DATA_FLAG   TIMEDEL_EXPO     TIMEDEL_CODED  TIMEDEL_DITHERED
#       d        count/cm^2/s   count/cm^2/s   yr            d    count/cm^2/s   count/cm^2/s                s              s              s
      53761       0.24558017     0.00896435   2006          26     0.00206963     0.00859531      0   12392.00000000  2248.05077255 12392.00000000
      53762       0.23566500     0.00954726   2006          27     0.00390888     0.00824828      0    2792.00000000   568.05566406  2792.00000000
      53763       0.23453171     0.00916448   2006          28     0.00331309     0.00820861      0    4376.00000000   893.86423969  4376.00000000
      53764       0.22957206     0.00856602   2006          29     0.00241384     0.00803502      0    5800.00000000  1384.40819120  5800.00000000
      53765       0.22823826     0.00875470   2006          30     0.00291225     0.00798834      0    5400.00000000  1156.24415338  5400.00000000
      53767       0.24505469     0.00937377   2006          32     0.00307486     0.00857691      0    3632.00000000   919.93750000  3632.00000000
      53768       0.23166950     0.00828821   2006          33     0.00139587     0.00810843      0   17992.00000000  5249.11135960 17992.00000000
      53769       0.23607305     0.00931428   2006          34     0.00349555     0.00826256      0    3976.00000000  1025.06250000     0.00000000
      53770       0.24783452     0.00996165   2006          35     0.00398230     0.00867421      0    5088.00000000   611.18750000     0.00000000
      53771       0.24371364     0.00896226   2006          36     0.00223564     0.00852998      0   19768.00000000  2375.15625000     0.00000000
      53775       0.24020256     0.00904820   2006          40     0.00271972     0.00840709      0    3688.00000000  1267.75000000     0.00000000
      53776       0.22465521     0.00791373   2006          41     0.00072781     0.00786293      0   25912.00000000 14575.50000000   336.00000000
      53777       0.22625339     0.00796627   2006          42     0.00070545     0.00791887      0   27512.00000000 17766.77343750  5072.00000000
      53778       0.22981700     0.00809078   2006          43     0.00070940     0.00804359      0   35752.00000000 19551.87500000     0.00000000
      53779       0.22843615     0.00804554   2006          44     0.00073013     0.00799527      0   27136.00000000 16550.31250000  4816.00000000
      53780       0.22882259     0.00808850   2006          45     0.00092092     0.00800879      0   17920.00000000  9612.12500000 17920.00000000
      53781       0.22636243     0.00800351   2006          46     0.00092241     0.00792269      0   20120.00000000  6957.84375000 20120.00000000
      53784       0.22798877     0.00803908   2006          49     0.00079352     0.00797961      0   19456.00000000  6039.91796875   872.00000000
      53785       0.21323803     0.00750801   2006          50     0.00066491     0.00746333      0   25952.00000000  8704.86718750  1648.00000000
      53786       0.20155439     0.00708460   2006          51     0.00053119     0.00705440      0   26544.00000000 13412.28320312 17272.00000000
      53787       0.19528667     0.00689925   2006          52     0.00076353     0.00683503      0   22128.00000000  6904.29687500 18296.00000000
      53788       0.20043485     0.00723238   2006          53     0.00143006     0.00701522      0    7592.00000000  2252.53125000  7592.00000000
      53789       0.23134821     0.00834032   2006          54     0.00162531     0.00809719      0    8184.00000000  2412.56250000  8184.00000000
      53795       0.22531984     0.00803080   2006          60     0.00123344     0.00788619      0   21480.00000000  6999.12500000 21480.00000000
      53796       0.22624473     0.00804814   2006          61     0.00116940     0.00791857      0   17224.00000000  6554.21875000 15552.00000000
      53797       0.23077855     0.00813901   2006          62     0.00081363     0.00807725      0   29312.00000000 12656.62500000 29312.00000000
      53798       0.22468078     0.00849692   2006          63     0.00261655     0.00786383      0    3424.00000000   822.03223467  3424.00000000
      53799       0.22881349     0.00933099   2006          64     0.00389325     0.00800847      0    1424.00000000   350.25000000  1424.00000000
      53800       0.23609076     0.00856534   2006          65     0.00183331     0.00826318      0    8240.00000000  2329.82812500  8240.00000000
      53802       0.23071857     0.00822719   2006          67     0.00127997     0.00807515      0   13736.00000000  4133.78125000 13736.00000000
      53803       0.22689423     0.00812337   2006          68     0.00139045     0.00794130      0   14176.00000000  4310.59375000 13192.00000000
      53804       0.22445896     0.00794723   2006          69     0.00097585     0.00785606      0   15952.00000000  6613.11523438 15952.00000000
      53805       0.22616078     0.00816028   2006          70     0.00161233     0.00791563      0   10040.00000000  3505.34375000 10040.00000000
      53806       0.22917480     0.00909296   2006          71     0.00348207     0.00802112      0    1440.00000000   428.25000000  1440.00000000
      53807       0.22635803     0.00801421   2006          72     0.00098274     0.00792253      0   27656.00000000 12460.84375000  2096.00000000
      53808       0.22840014     0.00813754   2006          73     0.00123710     0.00799400      0   23384.00000000  6436.14062500 23384.00000000
      53809       0.23044725     0.00815189   2006          74     0.00096146     0.00806565      0   20928.00000000  9599.34375000 20928.00000000
      53810       0.23137680     0.00817424   2006          75     0.00090442     0.00809819      0   23952.00000000 11160.35937500 23952.00000000
      53811       0.23202795     0.00827408   2006          76     0.00128807     0.00812098      0   26128.00000000  5654.56250000 26128.00000000
      53812       0.22685190     0.00816947   2006          77     0.00156377     0.00793982      0   12624.00000000  3760.90625000 12624.00000000
      53813       0.23103428     0.00852460   2006          78     0.00219393     0.00808620      0    4696.00000000  1273.87500000  4696.00000000
      53814       0.22810382     0.00813540   2006          79     0.00127161     0.00798363      0    6672.00000000  3754.93750000  5360.00000000
      53815       0.22982599     0.00815982   2006          80     0.00111421     0.00804391      0   12392.00000000  5069.76562500 12392.00000000
      53816       0.22594032     0.00800312   2006          81     0.00100063     0.00790791      0   12080.00000000  6375.18750000 11696.00000000
      53817       0.22750390     0.00803793   2006          82     0.00089235     0.00796264      0   10856.00000000  7689.06250000 10856.00000000
      53818       0.23035183     0.00824774   2006          83     0.00141386     0.00806231      0    9576.00000000  4336.84375000  9576.00000000
      53819       0.22750963     0.00804817   2006          84     0.00095030     0.00796284      0   10984.00000000  7737.84375000 10984.00000000
      53820       0.22907498     0.00808693   2006          85     0.00085891     0.00801762      0   13528.00000000  9355.37500000 13528.00000000
      53821       0.22541253     0.00796057   2006          86     0.00086323     0.00788944      0    9416.00000000  7572.50000000  9416.00000000
      53822       0.22627881     0.00798760   2006          87     0.00084456     0.00791976      0    9928.00000000  7767.12500000  9928.00000000
      53823       0.22231194     0.00797328   2006          88     0.00141533     0.00778092      0    3016.00000000  2719.62500000  3016.00000000
      53824       0.23626779     0.00874052   2006          89     0.00230158     0.00826937      0    5680.00000000  1835.01562500  5680.00000000
      53825       0.22439572     0.00802787   2006          90     0.00135157     0.00785385      0    2608.00000000  2648.75000000  2608.00000000
      53826       0.24630425     0.01002867   2006          91     0.00416612     0.00862065      0    3032.00000000   761.18750000  3032.00000000
      53827       0.24264509     0.00912774   2006          92     0.00271985     0.00849258      0    4760.00000000  1481.15625000  4760.00000000
      53828       0.24918669     0.01224307   2006          93     0.00698561     0.00872153      0    1632.00000000   288.56250000  1632.00000000
      53829       0.24218884     0.00892914   2006          94     0.00228174     0.00847661      0    8256.00000000  2311.40625000  8256.00000000
      53830       0.24399697     0.00911450   2006          95     0.00258944     0.00853989      0    7968.00000000  1752.53125000  7968.00000000
      53831       0.22279764     0.00794355   2006          96     0.00123097     0.00779792      0    4704.00000000  3945.56250000  4704.00000000
      53832       0.22162086     0.00780178   2006          97     0.00068066     0.00775673      0   13432.00000000 13505.75000000 12904.00000000
      53833       0.22483696     0.00800432   2006          98     0.00119025     0.00786929      0    4648.00000000  3676.25000000  4648.00000000
      53834       0.23081210     0.00818481   2006          99     0.00106939     0.00807842      0   12584.00000000  5957.75000000 12520.00000000
      53835       0.22542939     0.00799112   2006         100     0.00103014     0.00789003      0   10072.00000000  6166.09375000 10072.00000000
      53836       0.22302753     0.00790690   2006         101     0.00102389     0.00780596      0   12352.00000000  4924.62500000 12352.00000000
      53837       0.22601807     0.00799957   2006         102     0.00096711     0.00791063      0    8400.00000000  3715.09375000  8400.00000000
      53838       0.23100166     0.00938283   2006         103     0.00387091     0.00808506      0    1024.00000000   609.00000000  1024.00000000
      53839       0.22902264     0.00819252   2006         104     0.00137600     0.00801579      0    6576.00000000  3097.68750000  6576.00000000
